ARCTIC OCEAN
POLYGON
-180
71,20842
359,9999
18,79158
2
757
-65,26728, -65,99442
-65,22229, -66,06853
-65,17204, -66,11668
-65,3165, -66,13994
-65,46519, -66,1294
-65,61705, -66,13519
-65,71761, -66,25425
-65,77474, -66,28815
-65,77579, -66,34261
-65,67844, -66,40298
-65,71812, -66,57335
-65,76629, -66,62466
-65,84724, -66,65009
-65,95362, -66,64585
-66,18166, -66,59242
-66,30656, -66,59185
-66,37111, -66,6088
-66,5034, -66,68978
-66,52668, -66,74058
-66,46478, -66,8755
-66,50182, -66,94005
-66,53304, -66,97922
-66,51505, -67,06232
-66,49072, -67,11414
-66,47219, -67,24277
-66,49865, -67,28933
-66,55157, -67,26287
-66,60978, -67,20835
-66,75742, -67,23269
-66,83625, -67,28246
-66,9024, -67,256
-66,88599, -67,17977
-66,92886, -67,14381
-66,95531, -66,98506
-67,03469, -66,94537
-67,16011, -66,95173
-67,29927, -67,07079
-67,44055, -67,09089
-67,49347, -67,11254
-67,50249, -67,13745
-67,70831, -67,15704
-67,6877, -67,14748
-67,76123, -67,12314
-67,82792, -67,0819
-67,87606, -67,06232
-67,9491, -67,04485
-67,96815, -67,03214
-67,96921, -66,98186
-67,93215, -66,84429
-67,74062, -66,74637
-67,68134, -66,70879
-67,71098, -66,63314
-67,83056, -66,62415
-67,93745, -66,65697
-68,04858, -66,6974
-68,33593, -66,80197
-68,41688, -66,85329
-68,57457, -66,99245
-68,65658, -67,07022
-68,73332, -67,15704
-68,82011, -67,23373
-69,08257, -67,40307
-69,13283, -67,45284
-69,13812, -67,51526
-69,13707, -67,51898
-70,40073, -68,79585
-70,41711, -68,78898
-71,39132, -68,87363
-71,86917, -68,94086
-95,60969, -72,17513
-95,60917, -72,06821
-95,68537, -72,05658
-95,90657, -72,12222
-96,4823, -72,20737
-96,71776, -72,25554
-96,79874, -72,25926
-96,89028, -72,24706
-96,97865, -72,22169
-96,71513, -72,13172
-96,29815, -72,04495
-96,12511, -71,89571
-96,38334, -71,83644
-96,86964, -71,85127
-97,08872, -71,94388
-97,15487, -72,04547
-97,19561, -72,09095
-97,24217, -72,13172
-97,34537, -72,18887
-97,4602, -72,18835
-97,52579, -72,14919
-97,58189, -72,09518
-97,47343, -72,00047
-97,58456, -71,88248
-97,81578, -71,91897
-97,92322, -72,11637
-98,16821, -72,12325
-98,17615, -72,0185
-98,09096, -71,91267
-98,18938, -71,82006
-98,39417, -71,7814
-98,61537, -71,76394
-98,9646, -71,85442
-99,08208, -71,93277
-99,25407, -71,97246
-99,56309, -71,94491
-99,73507, -72,03276
-99,78375, -72,04439
-99,83297, -72,04599
-99,98537, -71,93964
-100,0849, -71,83696
-100,2187, -71,83272
-100,4008, -71,86553
-102,128, -71,98568
-102,128, -71,93913
-107,1651, -71,93913
-180, -71,93913
-180, -60,53346
-68,07767, -60,53346
-68,04858, -60,53346
-56,23876, -60,53346
-55,65551, -60,53346
-45,9384, -60,53346
-45,95639, -60,56834
-45,95481, -60,59749
-45,93735, -60,61971
-45,7802, -60,58581
-45,70927, -60,6456
-45,39813, -60,64984
-45,17375, -60,73293
-45,17271, -60,69852
-45,18646, -60,67206
-45,2108, -60,64829
-45,22827, -60,63981
-45,35738, -60,62395
-45,38647, -60,58266
-45,49973, -60,54669
-45,61086, -60,53346
-44,86472, -60,53346
19,61584, -60,53346
166,0664, -60,53346
179,9999, -60,53346
179,9999, -71,93913
170,7299, -71,93913
170,8591, -71,86874
170,7797, -71,74487
170,6035, -71,60416
170,4357, -71,41895
170,277, -71,4438
170,2505, -71,5687
170,1622, -71,63062
169,9769, -71,58085
169,6637, -71,51155
168,7979, -71,27498
168,3831, -71,1972
168,1725, -71,18346
167,9661, -71,09245
167,8783, -71,01308
167,7989, -70,92466
167,6401, -70,85433
167,5692, -70,81041
167,229, -70,77123
166,6268, -70,66431
166,132, -70,63259
165,8537, -70,6453
165,2092, -70,57068
164,716, -70,55637
164,4032, -70,51038
163,9984, -70,63631
163,5666, -70,6421
163,3486, -70,62096
163,0264, -70,50133
162,675, -70,3045
162,2162, -70,33416
162,022, -70,43999
162,0394, -70,6252
162,2866, -70,96915
162,2776, -71,02207
162,1897, -71,03954
161,9161, -70,90725
161,6251, -70,91624
161,4245, -70,82679
161,0372, -70,31721
160,8266, -70,18228
160,652, -70,08068
160,2096, -69,97485
160,126, -69,83987
160,126, -69,73404
159,9307, -69,63033
159,7841, -69,52185
159,3862, -69,46842
158,6469, -69,32027
158,4326, -69,29959
158,158, -69,20911
157,9325, -69,18053
157,7759, -69,20487
157,4812, -69,30859
157,0462, -69,17629
156,4885, -69,18322
156,0112, -69,0779
155,5201, -69,02447
155,164, -68,89481
154,9872, -68,84138
154,866, -68,77415
154,5761, -68,63447
154,1998, -68,41805
154,0316, -68,34978
153,9083, -68,32333
153,7844, -68,34978
153,7924, -68,49319
153,767, -68,64082
153,7051, -68,72862
153,4955, -68,76412
153,3399, -68,81807
153,0816, -68,85673
152,814, -68,76779
152,5457, -68,72971
152,2652, -68,72547
151,5619, -68,69374
151,4476, -68,76412
151,2889, -68,81704
151,1386, -68,76412
151,1211, -68,62279
151,0682, -68,38467
150,9359, -68,35821
150,6719, -68,40269
150,3422, -68,43603
150,0654, -68,42017
149,7167, -68,41805
149,2627, -68,43127
148,8807, -68,43127
148,4562, -68,46724
147,5688, -68,37515
147,354, -68,38415
147,0936, -68,3688
146,7978, -68,27356
146,8783, -68,19103
146,8968, -68,12008
146,8524, -68,0407
146,828, -67,96453
146,2766, -67,75075
145,975, -67,6243
145,5564, -67,59091
145,1278, -67,62585
144,8791, -67,72108
144,4044, -67,79416
144,1891, -67,89999
143,9774, -67,86454
143,9419, -67,79416
144,1536, -67,64383
144,2594, -67,47878
144,5155, -67,28246
144,6214, -67,14112
144,5505, -67,03529
144,3478, -67,01788
144,1176, -67,08768
143,9112, -67,09089
143,8626, -66,9385
143,7303, -66,87654
143,4482, -66,87654
143,1688, -66,94852
142,8884, -66,99984
142,6872, -67,01255
142,3264, -66,94852
142,1592, -66,87338
141,9729, -66,80672
141,5173, -66,79401
141,286, -66,83158
140,9019, -66,7522
139,9002, -66,71515
139,6134, -66,63738
139,2419, -66,57387
138,3767, -66,54053
138,2709, -66,56436
138,1402, -66,54369
137,9258, -66,45692
137,7538, -66,40665
137,3363, -66,34634
136,8891, -66,33946
136,7394, -66,40773
136,5531, -66,43894
136,1939, -66,29234
136,0092, -66,26696
135,5547, -66,1802
135,352, -66,12728
134,9715, -66,32996
134,7699, -66,35321
134,3978, -66,47966
134,2894, -66,47651
134,2317, -66,34737
134,1788, -66,27704
133,9576, -66,20454
133,8428, -66,15374
133,4443, -66,08176
133,1485, -66,09499
132,8744, -66,17808
132,3204, -66,16537
131,8309, -66,23575
131,2319, -66,21564
130,9519, -66,19131
130,5784, -66,20878
126,4239, -66,46225
126,0773, -66,39553
125,8656, -66,36432
125,6031, -66,39342
125,3978, -66,42463
125,2862, -66,51568
125,0951, -66,6411
124,8216, -66,69453
124,5977, -66,70828
124,3707, -66,65221
124,1961, -66,60085
123,9691, -66,60828
123,6664, -66,67706
